DateTime;AirTemperature;ComfortTemperature;RelativeHumidity;WindSpeed;WindDirection;WWCode;EffectiveCloudCover;Generation
5.11.2021 09:00;8,2;8,2;94,7;1;60;45;0;207,7843268
5.11.2021 10:00;9,6;9,1;89,8;2,1;70;45;0;276,1069219
5.11.2021 11:00;13,6;13,9;73,3;1;80;45;0;321,0280247
5.11.2021 12:00;16,4;16,9;63,3;0,5;80;10;0;353,4268282
5.11.2021 13:00;18,1;17,9;44,8;0,5;60;0;0;345,215912
5.11.2021 14:00;18,9;18,8;44,7;1;130;0;0;301,5168345
5.11.2021 15:00;19;19,1;46,9;0,5;150;1;0;210,6350758
5.11.2021 16:00;19,3;19,4;45,7;1;260;0;0;89,3310784
5.11.2021 17:00;19,2;19,3;45,7;0;0;0;0;9,7176101
5.11.2021 18:00;16,8;17;56,1;0;0;0;0;0,19434
5.11.2021 19:00;15,1;15,4;65,2;0;0;0;0;0
5.11.2021 20:00;13,8;14,1;70,9;0,5;30;0;0;0
5.11.2021 21:00;12,1;12,3;77,1;0,5;30;0;0;0
5.11.2021 22:00;11,1;11,2;79,6;1;40;0;0;0
5.11.2021 23:00;10,1;10,1;81,6;0,5;50;0;0;0
6.11.2021 00:00;9,3;9,3;85,6;0,5;60;10;0;0
6.11.2021 01:00;8,7;8,7;87,9;1;50;0;0;0
6.11.2021 02:00;8;7,9;88,4;1;50;10;0;0
6.11.2021 03:00;7,3;7,2;90,8;1;50;10;0;0
6.11.2021 04:00;6,9;6,8;91,4;1;50;10;0;0
6.11.2021 05:00;6,3;6,2;92,7;0,5;40;10;0;0
6.11.2021 06:00;5,8;5,6;92,6;0,5;50;10;0;2,5029461
6.11.2021 07:00;5,8;5,6;92,6;1;10;10;0;30,4442847
6.11.2021 08:00;4;3,8;93,2;0,5;50;10;0;119,421802
6.11.2021 09:00;6,8;6,7;92,7;1;40;10;0;216,2527
6.11.2021 10:00;9,6;9,5;78,8;1;50;10;0;282,9085015
6.11.2021 11:00;12,4;12,5;72,1;0,5;70;10;0;318,7436616
6.11.2021 12:00;14,9;15;62,1;0,5;190;5;0;337,665085
6.11.2021 13:00;16,3;16,3;54,9;1;200;5;0;332,3647313
6.11.2021 14:00;18,1;18,2;50;0,5;220;0;0;287,9014439
6.11.2021 15:00;19,4;19,4;44,8;0;0;2;0;196,6915435
6.11.2021 16:00;20,4;20,3;40,7;0;0;0;0;82,0084256
6.11.2021 17:00;19,5;19,3;41,6;0,5;200;0;0;9,2869314
6.11.2021 18:00;16,9;16,8;51;0;0;0;0;0,244864
6.11.2021 19:00;14,9;14,9;59,2;0;0;0;0;0
6.11.2021 20:00;13,8;14;68;0,5;10;0;0;0
6.11.2021 21:00;12,7;12,8;71,1;0,5;30;0;0;0,000001
6.11.2021 22:00;11,6;11,6;73,9;0,5;40;0;0;0
6.11.2021 23:00;10,9;10,8;74,8;0,5;30;0;0;0
7.11.2021 00:00;10,4;10,3;74,2;0,5;30;10;0;0,000001
7.11.2021 01:00;9,6;9,4;76,1;0;0;10;0;0
7.11.2021 02:00;9;8,8;77,6;0;0;10;0;0
7.11.2021 03:00;8,3;8,1;80,8;1;40;10;0;0
7.11.2021 04:00;7,9;7,7;80,8;0,5;40;10;0;0
7.11.2021 05:00;7;6,8;83,5;0,5;40;10;0;0
7.11.2021 06:00;6,9;6,7;83,5;0,5;40;10;0;2,2790996
7.11.2021 07:00;6,5;6,2;80,6;0,5;50;10;0;27,745256
7.11.2021 08:00;6,6;6,3;80,6;1;30;10;0;110,8437238
7.11.2021 09:00;9,5;9,2;70;1,5;60;10;0;214,0226455
7.11.2021 10:00;12,8;12,5;59,9;1;40;5;0;289,1887252
7.11.2021 11:00;15,8;15,6;51,8;0;0;5;0;334,330431
7.11.2021 12:00;19,2;18,9;40,7;1,5;70;5;1,2;343,89367
7.11.2021 13:00;20,6;20;34,5;0,5;70;2;2,5;314,3974557
7.11.2021 14:00;21,3;20,7;33,5;0,5;90;2;2,5;245,355734
7.11.2021 15:00;23;22,4;30,7;0,5;90;5;1,2;141,8946541
7.11.2021 16:00;21,9;21,2;31,7;0,5;180;3;2,5;53,0108832
7.11.2021 17:00;21,4;20,8;33,6;0;0;3;2,5;6,9527673
7.11.2021 18:00;18,4;18;41,6;0;0;5;1,2;0,048801
7.11.2021 19:00;17,4;17,3;48,8;0,5;210;2;2,5;0
7.11.2021 20:00;15,6;15,7;58,2;0;0;2;2,5;0
7.11.2021 21:00;14,1;14,3;66,3;0;0;0;0;0
7.11.2021 22:00;13,2;13,2;66,1;0,5;20;0;0;0
7.11.2021 23:00;11,7;11,6;70;1;40;0;0;0
8.11.2021 00:00;10,9;10,8;72,3;1,5;40;0;0;0
8.11.2021 01:00;10,6;10,4;72,2;1;60;0;0;0
8.11.2021 02:00;10,2;10;73,1;0,5;40;0;0;0
8.11.2021 03:00;9,6;9,4;75,1;1,5;40;0;0;0
8.11.2021 04:00;9,3;9,1;76,1;1;40;0;0;0
8.11.2021 05:00;9,3;9,1;75;1;40;0;0;0
8.11.2021 06:00;8,7;8,5;77,1;1,5;40;0;0;1,5208896
8.11.2021 07:00;8,5;8,3;78,1;1;20;2;1,5;23,5233052
8.11.2021 08:00;8,2;8;78,6;1,5;40;10;5;105,553884
8.11.2021 09:00;10,2;10;72,1;1,5;40;10;1,2;209,3457079
8.11.2021 10:00;13,4;13,2;60,9;1;50;0;0;296,2866478
8.11.2021 11:00;16,5;16,4;52;0,5;70;0;0;350,6635311
8.11.2021 12:00;18,8;18,7;44,7;0;0;0;0;365,9871701
8.11.2021 13:00;19,5;19,3;41,6;0,5;210;0;0;339,9050943
8.11.2021 14:00;21,3;20,8;34,7;0,5;260;0;0;284,9887743
8.11.2021 15:00;21,5;21,2;35,8;0,5;260;0;0;185,4410825
8.11.2021 16:00;22;21,6;33,7;0,5;330;0;0;72,7617297
8.11.2021 17:00;21;20,7;37,7;0;0;0;0;5,5647511
8.11.2021 18:00;18,2;18,1;46,7;0,5;40;0;0;1,947177
8.11.2021 19:00;17;16,8;47,7;0;0;0;0;0
8.11.2021 20:00;15,8;15,6;52,9;0,5;30;0;0;0
8.11.2021 21:00;14,2;13,9;55,8;1;40;0;0;0
8.11.2021 22:00;13,6;13,4;58,9;1,5;40;0;0;0
8.11.2021 23:00;12,6;12,4;62;1,5;30;0;0;0
9.11.2021 00:00;11,8;11,6;64,9;1;40;0;0;0
9.11.2021 01:00;11,2;11;67;1;30;0;0;0
9.11.2021 02:00;10,2;10;71,1;1;40;0;0;0
9.11.2021 03:00;9,2;9;74;1;50;0;0;0
9.11.2021 04:00;8,6;8,4;77;1;30;0;0;0
9.11.2021 05:00;7,8;7,6;79,1;1;40;0;0;0
9.11.2021 06:00;7,2;7;80,7;1,5;50;0;0;1,7534326
9.11.2021 07:00;7,2;7;80,7;1,5;40;0;0;28,8805409
9.11.2021 08:00;6,9;6,7;82,9;1;60;0;0;121,4012175
9.11.2021 09:00;10,5;10,3;69,2;0,5;50;0;0;236,5958649
9.11.2021 10:00;12,6;12,4;62;1;60;5;0;313,058868
9.11.2021 11:00;15,6;15,4;52,8;0,5;70;5;0;350,8452345
9.11.2021 12:00;19,2;19;42,7;0,5;130;2;1;353,7255118
9.11.2021 13:00;19,5;19,2;40,7;0,5;200;2;0;320,7590705
9.11.2021 14:00;20,6;20,3;38,2;1;238;2;0,6;256,4659898
9.11.2021 15:00;20,5;20,2;38,6;1,5;250;2;1,2;174,8051736
9.11.2021 16:00;20,2;19,8;37,7;1,5;250;2;2;73,3944901
9.11.2021 17:00;19,9;19,1;33,6;1;250;2;2;6,3492236
9.11.2021 18:00;18,7;17,9;35,7;0;0;0;1;0,043717
9.11.2021 19:00;15,9;15,4;46,7;0;0;2;2;0
9.11.2021 20:00;14,5;14,3;55,2;0;0;2;2;0
9.11.2021 21:00;13,1;12,9;61,2;0;0;2;0,8;0
9.11.2021 22:00;12,5;12,3;64,1;0;0;1;1;0
9.11.2021 23:00;12,8;12,6;62,9;0,5;220;60;4,5;0
10.11.2021 00:00;12,1;11,9;64,9;1;200;3;6,3;0
10.11.2021 01:00;12,1;12;66,3;1;280;81;4,5;0
10.11.2021 02:00;11,8;11,7;68,1;1;250;80;5;0
10.11.2021 03:00;8,8;7,3;84,9;3,6;320;80;7,1;0
10.11.2021 04:00;7,9;6,5;81,9;2,6;30;80;5,5;0
10.11.2021 05:00;7,9;6,6;71,2;2,1;330;25;4,5;0
10.11.2021 06:00;7,4;5,2;66,2;3,6;330;2;6,3;0,62008
10.11.2021 07:00;6,8;5,3;70;2,1;310;80;3,5;19,571958
10.11.2021 08:00;6,5;6,1;68,9;1,5;320;80;2;96,3132944
10.11.2021 09:00;6,7;6,3;67,5;1,5;350;3;3;206,4157178
10.11.2021 10:00;7,7;6;64,9;2,6;50;80;4;277,5548312
10.11.2021 11:00;8,4;5,6;55,9;5,7;40;80;3;316,1437615
10.11.2021 12:00;9,3;6,8;51,1;5,1;40;3;3;319,5154673
10.11.2021 13:00;9,9;7,6;46;4,6;40;80;2;312,6308476
10.11.2021 14:00;10;7,8;44;4,1;30;80;2;274,5253822
10.11.2021 15:00;10,1;9,2;44,1;3,1;60;2;2;201,8308211
10.11.2021 16:00;10,3;9,4;42,8;2,1;40;2;2;84,8365798
10.11.2021 17:00;9,2;7,1;41;3,1;50;0;0;8,3012419
10.11.2021 18:00;8;5,5;40;3,6;60;0;0;0,035394
10.11.2021 19:00;6,8;4,2;47,2;3,6;60;0;0;0,000001
10.11.2021 20:00;5,9;3,7;51,3;2,6;20;0;0;0
10.11.2021 21:00;5,2;2,9;53,1;2,6;40;0;0;0
10.11.2021 22:00;4,4;2,4;57,4;2,1;50;0;0;0
10.11.2021 23:00;3,5;1,4;60,2;2,1;50;0;0;0
11.11.2021 00:00;3,3;1,2;60,6;2,1;30;0;0;0
11.11.2021 01:00;2,2;-0,1;66,5;2,1;50;0;0;0
11.11.2021 02:00;1,7;-0,6;66,4;2,1;40;0;0;0
11.11.2021 03:00;1,1;1;68,3;1,5;50;0;0;0
11.11.2021 04:00;0,7;0,6;69,2;1;50;0;0;0
11.11.2021 05:00;0,3;0,3;71,3;1,5;50;0;0;0
11.11.2021 06:00;0;0;72,3;1;80;0;0;2,2972586
11.11.2021 07:00;0,1;0,1;71,2;1,5;50;0;0;32,5290752
11.11.2021 08:00;0;0;72,3;1,5;60;0;0;133,5303519
11.11.2021 09:00;2,2;2;62,6;1,5;50;5;0;255,6193761
11.11.2021 10:00;3,8;0,7;59,4;3,6;70;5;0;339,2500789
11.11.2021 11:00;5,5;5;54,3;1,5;30;5;0;382,2225169
11.11.2021 12:00;6,6;4,8;45;2,1;70;0;0;392,0790116
11.11.2021 13:00;7,4;6,7;44,9;1,5;40;0;0;371,1540744
11.11.2021 14:00;7,7;6,9;44;1;40;0;0;313,823364
11.11.2021 15:00;7,7;6,9;40,8;0,5;120;2;0;214,9348608
11.11.2021 16:00;8,6;6,9;39;2,1;60;2;0;86,944499
11.11.2021 17:00;7,6;6,8;39,9;1,5;50;1;0;8,0033208
11.11.2021 18:00;6,1;4,1;39,7;2,1;90;0;0;1,835203
11.11.2021 19:00;5,4;3,4;43;2,1;50;0;0;0,000001
11.11.2021 20:00;4,4;2,3;47,9;2,1;60;0;0;0
11.11.2021 21:00;3,5;1,4;53,4;2,1;60;0;0;0
11.11.2021 22:00;2,4;0,1;60,4;2,1;60;0;0;0
11.11.2021 23:00;1,7;1,5;64,4;1,5;50;0;0;0
12.11.2021 00:00;1;0,9;67,2;0,5;60;0;0;0
12.11.2021 01:00;1,1;-1,8;68,3;2,6;40;0;0;0
12.11.2021 02:00;0,5;0,4;70,2;0;0;0;0;0
12.11.2021 03:00;0;0;73,4;0,5;40;0;0;0
12.11.2021 04:00;0;-2,6;73,4;2,1;40;0;0;0
12.11.2021 05:00;-0,1;-2,7;74,5;2,1;40;0;0;0
12.11.2021 06:00;0;-2,6;73,4;2,1;60;0;0;1,9585316
12.11.2021 07:00;-0,2;-0,2;74,4;1,5;60;0;0;36,8350429
12.11.2021 08:00;-0,4;-0,4;75,5;1;60;0;0;131,9935722
12.11.2021 09:00;0,7;-1,8;73,5;2,1;70;10;0;243,9650687
12.11.2021 10:00;3,5;3,2;63,4;1;90;0;0;325,8793732
12.11.2021 11:00;4,9;4,5;59,2;0,5;130;0;0;367,553355
12.11.2021 12:00;6,6;6;53;0,5;90;0;0;375,4216631
12.11.2021 13:00;7,6;6,9;47;1;90;0;0;353,8844986
12.11.2021 14:00;9,4;8,5;41;0,5;60;0;0;296,2169988
12.11.2021 15:00;10,5;9,5;39;0;0;0;0;198,9477004
12.11.2021 16:00;10,5;9,5;37,8;0,5;160;0;0;78,9323334
12.11.2021 17:00;10;9,1;40;0,5;230;0;0;7,6799292
12.11.2021 18:00;8,6;7,8;45,9;0;0;0;0;0,078343
12.11.2021 19:00;7,1;6,5;52;0,5;70;0;0;0
12.11.2021 20:00;5,9;5,4;57,3;0;0;0;0;0
12.11.2021 21:00;4,8;4,4;60,5;0,5;60;0;0;0
12.11.2021 22:00;3,6;3,3;64,4;0,5;40;0;0;0
12.11.2021 23:00;2,8;2,5;67,6;0;0;0;0;0
13.11.2021 00:00;2;1,8;70,5;0,5;50;0;0;0
13.11.2021 01:00;1;0,9;72,5;1;50;0;0;0
13.11.2021 02:00;0,3;0,3;74,5;1,5;50;0;0;0
13.11.2021 03:00;-0,1;-0,1;76,1;1,5;70;0;0;0
13.11.2021 04:00;0;0;74,5;1;30;0;0;0
13.11.2021 05:00;0;0;72,3;0,5;40;0;0;0
13.11.2021 06:00;-0,1;-0,1;72,3;1;60;0;0;1,7593206
13.11.2021 07:00;-0,3;-0,3;71,7;1,5;50;0;0;28,9459119
13.11.2021 08:00;-0,5;-0,5;72,7;1,5;50;0;0;123,6163456
13.11.2021 09:00;1,3;1,2;68,3;0,5;50;0;0;241,5729528
13.11.2021 10:00;2,7;2,4;64,7;1;70;0;0;328,3050447
13.11.2021 11:00;6,1;5,5;54,1;1;90;0;0;362,3730767
13.11.2021 12:00;7,9;7,2;47,1;0,5;70;0;0;365,2042512
13.11.2021 13:00;10,5;9,6;42;0,5;90;2;2;334,7836501
13.11.2021 14:00;11,6;10,5;34,9;0,5;100;2;2;274,0868778
13.11.2021 15:00;12,5;11,3;32,9;0,5;230;4;1;180,2909234
13.11.2021 16:00;13,9;12,6;30,9;0;0;2;2;71,0282529
13.11.2021 17:00;12,4;11,3;34,9;0,5;270;2;2;6,1418852
13.11.2021 18:00;10,4;9,5;42,9;0;0;4;1;0,021226
13.11.2021 19:00;8,3;7,6;52,4;0,5;50;2;2;0
13.11.2021 20:00;7;6,4;54,3;0;0;2;2;0
13.11.2021 21:00;5,5;5;59,4;1;50;3;0,8;0
13.11.2021 22:00;4,6;4,2;61,4;1;70;2;2;0
13.11.2021 23:00;4,3;3,9;64,6;1;20;2;2;0
14.11.2021 00:00;3,4;3,1;65,3;1,5;60;3;0,8;0
14.11.2021 01:00;2,7;2,5;67,6;0,5;60;2;2;0
14.11.2021 02:00;2;1,8;70,5;1;60;0;0;0
14.11.2021 03:00;1,6;1,4;71,5;1,5;60;0;0;0
14.11.2021 04:00;1,1;1;72,5;1,5;60;0;0;0
14.11.2021 05:00;0,9;0,8;73,5;1,5;40;0;0;0
14.11.2021 06:00;0,3;0,3;75,6;1,5;50;0;0;0,884345
14.11.2021 07:00;0;0;75,6;1,5;60;0;0;20,4900454
14.11.2021 08:00;0,1;0,1;75,6;1;40;2;2;95,1687342
14.11.2021 09:00;2,1;1,9;66,5;1,5;60;5;1,2;210,2035935
14.11.2021 10:00;4,9;4,4;57,5;1;40;5;4;289,6999627
14.11.2021 11:00;6,8;6,2;52,3;1;80;5;4;328,9032323
14.11.2021 12:00;9,9;9,1;45;0,5;90;5;3,5;334,8606099
14.11.2021 13:00;11,4;10,4;39,8;0,5;300;4;4;308,3642734
14.11.2021 14:00;12,8;11,7;35,8;0,5;200;4;4,5;251,5001789
14.11.2021 15:00;13,7;12,4;30;0,5;250;5;3,5;168,4817708
14.11.2021 16:00;15;13,6;28,8;0;0;3;2,5;59,8125513
14.11.2021 17:00;13,7;12,5;32,8;0;0;2;2;3,6032743
14.11.2021 18:00;11,3;10,4;44,1;0;0;3;0,8;0,037144
14.11.2021 19:00;9,6;8,9;50,1;0;0;1;1;0
14.11.2021 20:00;8,3;7,7;54,3;0;0;0;0;0
14.11.2021 21:00;6,5;6;57,5;0,5;50;0;0;0
14.11.2021 22:00;6,2;5,7;56,2;0;0;0;0;0
14.11.2021 23:00;5,1;4,6;59,3;1;40;0;0;0
15.11.2021 00:00;4,6;4,2;61,4;0,5;30;0;0;0,000001
15.11.2021 01:00;3,7;3,4;64,4;1;40;0;0;0
15.11.2021 02:00;3,1;2,8;65,2;1;50;0;0;0
15.11.2021 03:00;2,6;2,4;68,6;0,5;30;0;0;0
15.11.2021 04:00;1,9;1,7;69,5;1,5;60;0;0;0
15.11.2021 05:00;2;1,8;69,5;1,5;40;0;0;0
15.11.2021 06:00;2,2;2;68,5;1,5;40;0;0;0,392714
15.11.2021 07:00;2,1;1,9;68,5;1,5;50;5;2;17,3094747
15.11.2021 08:00;1,6;1,4;68,4;0;0;5;1;92,6616355
15.11.2021 09:00;3,7;3,4;64,4;1;50;5;0,5;211,7293329
15.11.2021 10:00;6,8;6,2;53,1;1;60;5;0;302,9847853
15.11.2021 11:00;9,5;8,7;46,9;0,5;90;5;0;345,8570422
15.11.2021 12:00;12,8;11,8;39,9;0,5;70;5;0;358,2054111
15.11.2021 13:00;12,7;11,6;36,8;0,5;250;5;0;338,1539155
15.11.2021 14:00;14,2;13;32,9;0,5;210;5;0;274,9121766
15.11.2021 15:00;15,9;14,4;27;0,5;190;5;0;174,9825908
15.11.2021 16:00;15,8;14,1;23,9;0,5;200;5;0;65,8161213
15.11.2021 17:00;15;13,5;28;0;0;5;0;4,2790864
15.11.2021 18:00;12,3;11,2;35,9;0;0;5;0;0,093634
15.11.2021 19:00;10,5;9,7;44,8;0,5;30;5;0;0
15.11.2021 20:00;9,2;8,4;47,1;0;0;5;0;0
15.11.2021 21:00;8,5;6,9;48;2,1;70;5;0;0
15.11.2021 22:00;8,3;7,6;52,4;1;90;5;0;0
15.11.2021 23:00;7,7;5,8;55,3;2,6;70;5;0;0
16.11.2021 00:00;6,7;4,7;59,2;2,6;50;5;0;0
16.11.2021 01:00;6,1;3,7;60,4;3,1;40;5;0;0
16.11.2021 02:00;5,4;3,2;64,3;2,6;40;5;0;0
16.11.2021 03:00;5;2,8;66,6;2,6;50;5;0;0
16.11.2021 04:00;4,6;2,3;70,5;2,6;40;10;0;0
16.11.2021 05:00;4,2;1,9;72,5;2,6;50;10;0;0
16.11.2021 06:00;3,8;1,4;76,2;2,6;50;10;0;0,8053846
16.11.2021 07:00;3,6;1,6;79;2,1;40;10;0;21,6485228
16.11.2021 08:00;3,1;1;80,7;2,1;40;10;0;98,9619397
16.11.2021 09:00;5,6;5,2;72,8;1,5;60;10;0;208,6983569
16.11.2021 10:00;8,2;6,9;65,9;2,1;60;0;0;289,5729364
16.11.2021 11:00;10,1;9,5;56,8;2,1;50;0;0;346,4780888
16.11.2021 12:00;10,5;9,8;51,8;2,6;80;0;0;370,9926423
16.11.2021 13:00;10,7;10;50,8;2,1;90;0;0;347,8381917
16.11.2021 14:00;12;11,2;46,6;3,1;60;0;0;283,9178802
16.11.2021 15:00;11,7;10,9;46,8;2,6;70;0;0;186,4766527
16.11.2021 16:00;12,2;11,3;43,7;2,1;50;0;0;68,8756792
16.11.2021 17:00;11,4;10,6;45,8;2,6;60;0;0;4,007774
16.11.2021 18:00;9,7;9;50,9;1,5;70;0;0;0,77682
16.11.2021 19:00;8,6;8;53,2;1,5;40;0;0;0,000001
16.11.2021 20:00;7,5;6,9;58,2;0;0;0;0;0
16.11.2021 21:00;5,9;5,4;61,2;1;40;0;0;0
16.11.2021 22:00;4,9;4,5;65,6;1;60;0;0;0
16.11.2021 23:00;4,4;4;67,5;0,5;50;0;0;0
17.11.2021 00:00;4,3;2;69,5;2,6;40;0;0;0
17.11.2021 01:00;3,3;0,8;74,5;2,6;50;0;0;0
17.11.2021 02:00;2,9;0,3;75,5;2,6;50;0;0;0
17.11.2021 03:00;2;1,8;76,5;1,5;30;0;0;0
17.11.2021 04:00;1,7;1,6;78,2;1,5;40;0;0;0
17.11.2021 05:00;1,1;1;82,2;1;60;0;0;0
17.11.2021 06:00;0,8;0,7;82,2;1;30;0;0;0,8691616
17.11.2021 07:00;0,4;0,4;81,5;1,5;50;0;0;22,1141371
17.11.2021 08:00;0,2;0,2;84,5;1,5;60;2;1,5;105,0668064
17.11.2021 09:00;2,2;2;75,4;1,5;50;0;0;224,7445465
17.11.2021 10:00;4,8;2,9;67,6;2,1;60;5;0;312,0608306
17.11.2021 11:00;6,8;6,3;61,5;1,5;80;5;0;359,1666501
17.11.2021 12:00;9,6;8,9;52,7;0,5;80;5;0;370,1819241
17.11.2021 13:00;11,9;11,1;44,6;0,5;80;5;0;342,9083788
17.11.2021 14:00;12,3;11,4;43,7;0,5;90;2;1,5;281,4220214
17.11.2021 15:00;13,1;12,2;40,6;0;0;3;0,8;180,872524
17.11.2021 16:00;13,3;12,4;40,7;0,5;250;0;0;62,3944756
17.11.2021 17:00;12,5;11,6;42,6;0;0;0;0;3,7825565
17.11.2021 18:00;10,7;10;48,6;0;0;0;0;2,552839
17.11.2021 19:00;9,2;8,6;56,9;0,5;30;0;0;0
17.11.2021 20:00;8,1;7,6;59,2;0;0;0;0;0
17.11.2021 21:00;6,7;6,2;62,8;0,5;30;0;0;0
17.11.2021 22:00;5,6;5,2;66,3;0;0;0;0;0
17.11.2021 23:00;4,9;4,5;68,6;0,5;40;0;0;0
18.11.2021 00:00;3,9;3,6;70,4;1;50;0;0;0
18.11.2021 01:00;3,2;2,9;72,4;0,5;50;0;0;0
18.11.2021 02:00;2,6;2,4;75,5;0,5;50;0;0;0
18.11.2021 03:00;2,6;2,4;75,5;0,5;40;1;4,4;0
18.11.2021 04:00;2,1;1,9;75,4;1;50;3;3;0
18.11.2021 05:00;1,6;1,5;76,4;1;50;3;3;0
18.11.2021 06:00;1,6;1,5;77,6;1;50;0;0;0,4969516
18.11.2021 07:00;1,4;1,3;77,5;0,5;50;0;0;14,2607775
18.11.2021 08:00;1,6;1,5;77,6;1;50;4;4;76,3803998
18.11.2021 09:00;3;2,8;73,4;1,5;60;10;3,5;169,1621321
18.11.2021 10:00;6;5,5;63,5;0,5;60;5;3;257,9753061
18.11.2021 11:00;8,5;7,9;56,4;0,5;70;5;3;295,405276
18.11.2021 12:00;11,4;10,7;48,8;0,5;60;5;2,7;317,760385
18.11.2021 13:00;13,2;12,3;42,8;0;0;5;3,5;297,7575203
18.11.2021 14:00;13,2;12,4;44,6;1,5;250;5;1,5;239,5213011
18.11.2021 15:00;14,5;13,8;44,7;1,5;270;5;0,8;147,984848
18.11.2021 16:00;14,5;13,8;43,8;1,5;250;5;0;54,0444949
18.11.2021 17:00;13,9;13,3;47,8;1;240;5;0;6,0225772
18.11.2021 18:00;12,4;11,8;52;0;0;5;0;0,020374
18.11.2021 19:00;11,2;10,7;57,1;0;0;5;0;0
18.11.2021 20:00;9,9;9,5;64,9;0,5;20;5;0;0
18.11.2021 21:00;8,5;8,1;67,9;0,5;30;5;0;0
18.11.2021 22:00;7,8;7,4;70,2;0;0;10;0;0
18.11.2021 23:00;7,2;6,8;72,1;0;0;10;0;0
19.11.2021 00:00;6,2;5,9;75;0;0;10;0;0
19.11.2021 01:00;5,5;5,2;77,6;0;0;10;0;0
19.11.2021 02:00;4,9;4,6;78,7;0;0;10;0;0
19.11.2021 03:00;4,5;4,2;80,9;0;0;10;0;0
19.11.2021 04:00;3,9;3,7;82,6;0;0;10;0;0
19.11.2021 05:00;3,7;3,5;84,3;0;0;10;0;0
19.11.2021 06:00;3;2,8;83,6;0,5;20;10;0;0,140211
19.11.2021 07:00;3,1;2,9;83,7;0;0;10;1,5;5,3464418
19.11.2021 08:00;3,6;3,4;83,7;0;0;10;5;28,4246875
19.11.2021 09:00;4,6;4,3;81,5;0;0;10;5,2;62,7792041
19.11.2021 10:00;5,9;5,6;76,1;0,5;60;10;6;83,9553355
19.11.2021 11:00;6,6;6,3;74;0;0;10;6;96,5529008
19.11.2021 12:00;7,6;7,3;73,7;0;0;10;3,5;94,7919706
19.11.2021 13:00;7,5;7,2;73,2;0,5;230;10;5;70,6638904
19.11.2021 14:00;7,3;7;74,7;0,5;210;10;5;39,9461009
19.11.2021 15:00;6,7;6,4;78,4;1;230;60;7,4;18,4234637
19.11.2021 16:00;6,5;6,3;88,3;0;0;60;5,5;5,2474175
19.11.2021 17:00;5,9;5,8;95,3;0,5;190;61;6,5;0,195579
19.11.2021 18:00;6;5,9;96,6;0;0;21;7,6;0,001629
19.11.2021 19:00;6,3;6,2;93,3;0,5;120;10;6;0
19.11.2021 20:00;6,5;6,4;92,7;0;0;10;5;0
19.11.2021 21:00;6,2;6;87,6;0,5;10;10;7,3;0
19.11.2021 22:00;6,4;6,2;88,3;0,5;50;10;6;0
19.11.2021 23:00;6,1;5,9;87,6;1;30;10;6;0
20.11.2021 00:00;6;5,8;85,8;0,5;80;10;7,3;0,000001
20.11.2021 01:00;5,9;5,6;80,5;1;10;10;6;0
20.11.2021 02:00;6,3;6,1;83,5;0;0;10;6;0
20.11.2021 03:00;6,1;5,9;83,4;0;0;10;7,3;0
20.11.2021 04:00;6,1;5,9;83,4;0;0;10;6;0
20.11.2021 05:00;6;5,7;80;0;0;10;6;0
20.11.2021 06:00;5,7;5,4;80,5;0;0;10;7,3;0,361787
20.11.2021 07:00;5,7;5,4;80,5;0;0;10;6;4,3378209
20.11.2021 08:00;5,5;5,2;77,1;0,5;70;10;6;30,7790475
20.11.2021 09:00;5,6;5,3;76;0,5;70;10;7,3;91,1749009
20.11.2021 10:00;6,5;6,1;68,9;1;30;6;5,5;167,6931282
20.11.2021 11:00;7,3;6,8;65,2;1,5;60;6;5,5;209,5593407
20.11.2021 12:00;8,3;7,8;64,1;1,5;20;4;7,1;193,9620376
20.11.2021 13:00;9,2;7,7;59;2,6;60;6;5,5;176,05743
20.11.2021 14:00;9,1;8,5;56,1;1,5;70;5;5,5;143,4280875
20.11.2021 15:00;9,4;8,7;53;0,5;50;4;6,6;89,5723093
20.11.2021 16:00;9;8,4;54,9;1;30;6;5,5;31,6310138
20.11.2021 17:00;8,5;7,9;54,3;1;20;6;5,5;2,3131192
20.11.2021 18:00;7,2;5,3;60,2;2,6;20;4;7,1;0,02592
20.11.2021 19:00;6,3;4,6;65;2,1;40;5;5,5;0
20.11.2021 20:00;5,6;5,2;66,3;1;30;4;5,5;0
20.11.2021 21:00;5;4,6;69,6;1;40;4;6,6;0
20.11.2021 22:00;4,4;4,1;71,5;1;30;6;5,5;0
20.11.2021 23:00;3,4;3,1;74,5;0;0;5;5,5;0
21.11.2021 00:00;3;2,8;77,2;0;0;4;6,6;0
21.11.2021 01:00;2,9;2,7;77,2;0;0;3;4;0
21.11.2021 02:00;2,2;2;80,6;0;0;0;0;0
21.11.2021 03:00;1,6;1,5;82,3;1;40;0;0;0
21.11.2021 04:00;1;0,9;84;1;60;0;0;0
21.11.2021 05:00;0,7;0,6;86,5;1;40;0;0;0
21.11.2021 06:00;0,3;0,3;87,1;1,5;40;0;0;0,330529
21.11.2021 07:00;0,5;0,5;85,2;1;50;0;0;14,2990306
21.11.2021 08:00;0,3;0,3;86,4;1,5;50;0;0;75,9491894
21.11.2021 09:00;2;1,8;80,5;1,5;60;10;0;181,3106392
21.11.2021 10:00;4,8;4,5;72,1;0,5;80;10;0;268,1460989
